"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.903797692E1,1.052311707E-1,3.056643677E-1,9.772727509E0
4.904798992E1,1.097218323E-1,3.020718384E-1,9.777367859E0
4.905800292E1,1.079255676E-1,3.080593872E-1,9.785750427E0
4.906801692E1,1.227447510E-1,2.984793091E-1,9.767189026E0
4.907802992E1,1.207987976E-1,2.963836670E-1,9.780810699E0
4.908804292E1,1.176553345E-1,2.869532776E-1,9.783205719E0
4.909805692E1,1.157093811E-1,2.942880249E-1,9.765542450E0
4.910806992E1,1.139131165E-1,3.029699707E-1,9.768985291E0
4.911808292E1,1.062789917E-1,3.134481812E-1,9.769733734E0
4.912809692E1,1.056802368E-1,3.014730835E-1,9.777367859E0
4.913810992E1,1.082249451E-1,3.088078308E-1,9.772278442E0
4.914812292E1,1.184037781E-1,2.983296204E-1,9.770781555E0
4.915813692E1,1.230441284E-1,2.947370911E-1,9.762997742E0
4.916814992E1,1.131646729E-1,3.046165466E-1,9.785600739E0
4.917816292E1,9.595046997E-2,3.040177917E-1,9.779613190E0
4.918817692E1,1.110690308E-1,2.944377136E-1,9.778415680E0
4.919818992E1,1.047821045E-1,3.029699707E-1,9.773176575E0
4.920820292E1,1.083746338E-1,2.971321106E-1,9.775870972E0
4.921821692E1,1.106199646E-1,2.878514099E-1,9.778265991E0
4.922822992E1,1.100212097E-1,2.894979858E-1,9.769434357E0
4.923824292E1,1.203497314E-1,2.945874023E-1,9.779463501E0
4.924825692E1,1.221459961E-1,3.037184143E-1,9.787097626E0
4.925826992E1,1.154100037E-1,2.966830444E-1,9.772577820E0
4.926828292E1,1.040336609E-1,2.932402039E-1,9.778415680E0
4.927829692E1,1.061293030E-1,3.041674805E-1,9.776170349E0
4.928830992E1,1.083746338E-1,3.083587646E-1,9.763297119E0
4.929832292E1,1.089733887E-1,2.944377136E-1,9.779762878E0
4.930833692E1,1.094224548E-1,2.906954956E-1,9.773925018E0
4.931834992E1,1.143621826E-1,3.013233948E-1,9.775870972E0
4.932836292E1,1.173559570E-1,3.071612549E-1,9.774972839E0
4.933837692E1,1.178050232E-1,2.906954956E-1,9.771679688E0
4.934838992E1,1.074765015E-1,3.043171692E-1,9.767488403E0
4.935840292E1,1.058299255E-1,3.091072083E-1,9.768536224E0
4.936841692E1,1.142124939E-1,3.062631226E-1,9.766739960E0
4.937842992E1,1.134640503E-1,3.194357300E-1,9.771080933E0
4.938844292E1,1.014889526E-1,3.071612549E-1,9.768685913E0
4.939845692E1,1.237925720E-1,2.983296204E-1,9.781110077E0
4.940846992E1,1.261875916E-1,2.936892700E-1,9.782606964E0
4.941848292E1,1.175056458E-1,3.008743286E-1,9.783654785E0
4.942849692E1,1.038839722E-1,3.161425781E-1,9.773625641E0
4.943850992E1,1.140628052E-1,2.950364685E-1,9.783205719E0
4.944852292E1,1.100212097E-1,3.091072083E-1,9.785750427E0
4.945853692E1,1.064286804E-1,3.091072083E-1,9.763147430E0
4.946854992E1,1.014889526E-1,3.022215271E-1,9.771979065E0
4.947856292E1,1.032852173E-1,3.043171692E-1,9.773625641E0
4.948857692E1,1.179547119E-1,3.002755737E-1,9.765841827E0
4.949858992E1,1.143621826E-1,2.894979858E-1,9.768835602E0
4.950860292E1,1.103205872E-1,3.029699707E-1,9.777667236E0
4.951861692E1,1.079255676E-1,3.056643677E-1,9.771080933E0
4.952862992E1,9.235794067E-2,3.031196594E-1,9.779912567E0
4.953864292E1,1.052311707E-1,2.893482971E-1,9.769883423E0
4.954865692E1,1.058299255E-1,3.017724609E-1,9.754764862E0
4.955866992E1,1.136137390E-1,3.059637451E-1,9.767937469E0
4.956868292E1,1.148112488E-1,3.073109436E-1,9.769584045E0
4.957869692E1,1.225950623E-1,3.011737061E-1,9.761201477E0
4.958870992E1,1.179547119E-1,2.951861572E-1,9.770332489E0
4.959872292E1,1.140628052E-1,2.989283752E-1,9.774374084E0
4.960873692E1,1.194515991E-1,2.950364685E-1,9.782307587E0
4.961874992E1,1.026864624E-1,2.978805542E-1,9.769434357E0
4.962876292E1,1.040336609E-1,2.984793091E-1,9.766440582E0
4.963877692E1,1.013392639E-1,3.019221497E-1,9.769134979E0
4.964878992E1,1.029858398E-1,3.005749512E-1,9.782157898E0
4.965880292E1,1.207987976E-1,2.905458069E-1,9.770182800E0
4.966881692E1,1.056802368E-1,3.026705933E-1,9.768386536E0
4.967882992E1,1.020877075E-1,3.068618774E-1,9.765093384E0
4.968884292E1,1.110690308E-1,2.939886475E-1,9.770182800E0
4.969885692E1,1.172062683E-1,2.986289978E-1,9.771979065E0
4.970886992E1,1.098715210E-1,3.050656128E-1,9.768536224E0
4.971888292E1,9.624984741E-2,2.959346008E-1,9.773775330E0
4.972889692E1,1.109193420E-1,2.866539001E-1,9.783804474E0
4.973890992E1,1.203497314E-1,2.959346008E-1,9.781559143E0
4.974892292E1,1.095721436E-1,2.924917603E-1,9.780960388E0
4.975893692E1,1.074765015E-1,2.891986084E-1,9.773176575E0
4.976894992E1,1.115180969E-1,3.085084534E-1,9.779014435E0
4.977896292E1,1.200503540E-1,2.865042114E-1,9.773326263E0
4.978897692E1,1.128652954E-1,3.040177917E-1,9.761800232E0
4.979898992E1,1.070274353E-1,3.080593872E-1,9.774523773E0
4.980900292E1,1.182540894E-1,2.918930054E-1,9.775870972E0
4.981901692E1,1.158590698E-1,2.941383362E-1,9.766141205E0
4.982902992E1,1.175056458E-1,2.883004761E-1,9.779164124E0
4.983904292E1,1.109193420E-1,2.883004761E-1,9.775870972E0
4.984905692E1,1.097218323E-1,2.906954956E-1,9.776020660E0
4.985906992E1,1.074765015E-1,3.032693481E-1,9.777068481E0
4.986908292E1,1.154100037E-1,2.980302429E-1,9.778565369E0
4.987909692E1,1.124162292E-1,3.070115662E-1,9.764045563E0
4.988910992E1,1.122665405E-1,2.956352234E-1,9.757159882E0
4.989912292E1,1.110690308E-1,2.850073242E-1,9.761800232E0
4.990913692E1,9.460327148E-2,2.880010986E-1,9.770781555E0
4.991914887E1,1.110690308E-1,3.106040955E-1,9.770482178E0
4.992916187E1,1.094224548E-1,3.061134338E-1,9.780062256E0
4.993917587E1,1.187031555E-1,3.025209045E-1,9.776469727E0
4.994918887E1,1.016386414E-1,3.064128113E-1,9.769584045E0
4.995920187E1,9.684860229E-2,2.965333557E-1,9.770182800E0
4.996921587E1,1.098715210E-1,2.921923828E-1,9.776619415E0
4.997922887E1,1.143621826E-1,3.058140564E-1,9.770631866E0
4.998924187E1,1.184037781E-1,2.992277527E-1,9.764943695E0
4.999925587E1,1.134640503E-1,3.001258850E-1,9.767638092E0
5.000926888E1,1.098715210E-1,2.990780640E-1,9.778565369E0
5.001928187E1,1.113684082E-1,2.926414490E-1,9.787397003E0
5.002929587E1,1.035845947E-1,3.118016052E-1,9.771080933E0
5.003930887E1,9.654922485E-2,3.035687256E-1,9.780062256E0
5.004932187E1,1.112187195E-1,3.095562744E-1,9.776020660E0
5.005933587E1,1.101708984E-1,3.053649902E-1,9.769434357E0
5.006934887E1,1.142124939E-1,2.963836670E-1,9.760303345E0
5.007936187E1,9.999206543E-2,3.083587646E-1,9.759255524E0
5.008937587E1,1.053808594E-1,3.002755737E-1,9.772278442E0
5.009938887E1,1.172062683E-1,3.038681030E-1,9.778715057E0
5.010940188E1,1.234931946E-1,2.996768188E-1,9.767039337E0
5.011941588E1,1.079255676E-1,3.035687256E-1,9.779912567E0
5.012942887E1,9.610015869E-2,2.974314880E-1,9.777517548E0
5.013944187E1,1.040336609E-1,2.893482971E-1,9.779463501E0
5.014945587E1,1.119671631E-1,2.947370911E-1,9.772128754E0
5.015946887E1,1.216969299E-1,3.032693481E-1,9.760153656E0
5.016948187E1,1.184037781E-1,2.971321106E-1,9.761201477E0
5.017949587E1,1.104702759E-1,2.987786865E-1,9.768685913E0
5.018950887E1,1.134640503E-1,3.044668579E-1,9.779463501E0
5.019952187E1,1.061293030E-1,3.053649902E-1,9.785151672E0
5.020953587E1,1.074765015E-1,2.915936279E-1,9.775571594E0
5.021954888E1,1.188528442E-1,3.050656128E-1,9.779463501E0
5.022956187E1,1.065783691E-1,3.007246399E-1,9.774823151E0
5.023957587E1,1.167572021E-1,3.110531616E-1,9.772128754E0
5.024958887E1,1.112187195E-1,2.932402039E-1,9.773326263E0
5.025960187E1,1.142124939E-1,2.995271301E-1,9.772727509E0
5.026961587E1,1.040336609E-1,2.944377136E-1,9.777966614E0
5.027962887E1,1.095721436E-1,3.050656128E-1,9.785151672E0
5.028964187E1,1.092727661E-1,3.035687256E-1,9.784702606E0
5.029965587E1,1.056802368E-1,3.040177917E-1,9.769883423E0
5.030966887E1,1.230441284E-1,3.013233948E-1,9.770332489E0
5.031968188E1,1.157093811E-1,2.996768188E-1,9.760752411E0
5.032969587E1,1.034349060E-1,2.965333557E-1,9.765692139E0
5.033970887E1,1.056802368E-1,2.902464294E-1,9.779613190E0
5.034972187E1,1.041833496E-1,2.978805542E-1,9.776769104E0
5.035973587E1,1.121168518E-1,3.034190369E-1,9.785001984E0
5.036974887E1,1.041833496E-1,3.128494263E-1,9.776320038E0
5.037976187E1,1.130149841E-1,3.070115662E-1,9.766889648E0
5.038977587E1,1.142124939E-1,2.932402039E-1,9.761201477E0
5.039978887E1,1.178050232E-1,2.938389587E-1,9.775272217E0
5.040980187E1,1.019380188E-1,2.969824219E-1,9.776769104E0
5.041981587E1,1.056802368E-1,2.929408264E-1,9.767039337E0
5.042982887E1,1.104702759E-1,2.998265076E-1,9.758507080E0
5.043984187E1,1.073268127E-1,2.935395813E-1,9.770482178E0
5.044985587E1,1.115180969E-1,3.020718384E-1,9.779762878E0
5.045986887E1,1.104702759E-1,2.971321106E-1,9.779463501E0
5.046988187E1,9.969268799E-2,3.067121887E-1,9.785151672E0
5.047989587E1,1.182540894E-1,2.986289978E-1,9.778565369E0
5.048990887E1,1.243913269E-1,2.939886475E-1,9.790091400E0
5.049992187E1,1.185534668E-1,3.061134338E-1,9.784552917E0
5.050993587E1,1.125659180E-1,3.122506714E-1,9.774823151E0
5.051994887E1,1.166075134E-1,2.920426941E-1,9.771679688E0
5.052996187E1,1.077758789E-1,2.977308655E-1,9.777218170E0
5.053997587E1,1.065783691E-1,3.037184143E-1,9.781559143E0
5.054998887E1,1.184037781E-1,3.035687256E-1,9.776619415E0
5.056000187E1,1.148112488E-1,2.802172852E-1,9.768536224E0
5.057001587E1,1.245410156E-1,2.980302429E-1,9.765243073E0
5.058002887E1,1.178050232E-1,2.986289978E-1,9.767039337E0
5.059004187E1,1.112187195E-1,3.007246399E-1,9.767937469E0
5.060005587E1,1.104702759E-1,3.053649902E-1,9.771979065E0
5.061006887E1,1.210981750E-1,2.962339783E-1,9.773026886E0
5.062008187E1,1.163081360E-1,3.013233948E-1,9.772428131E0
5.063009588E1,1.134640503E-1,3.050656128E-1,9.776320038E0
5.064010887E1,1.257385254E-1,2.847079468E-1,9.762249298E0
5.065012187E1,1.028361511E-1,3.064128113E-1,9.769883423E0
5.066013587E1,1.130149841E-1,3.079096985E-1,9.784852295E0
5.067014887E1,1.088237000E-1,2.981799316E-1,9.765692139E0
5.068016187E1,1.025367737E-1,3.008743286E-1,9.765093384E0
5.069017587E1,1.046324158E-1,2.989283752E-1,9.776918793E0
5.070018887E1,1.181044006E-1,3.043171692E-1,9.780511322E0
5.071020187E1,1.070274353E-1,3.007246399E-1,9.770482178E0
5.072021587E1,1.017883301E-1,2.938389587E-1,9.772727509E0
5.073022888E1,9.924362183E-2,2.917433167E-1,9.772428131E0
5.074024187E1,1.035845947E-1,2.854563904E-1,9.776769104E0
5.075025587E1,1.143621826E-1,2.883004761E-1,9.756411438E0
5.076026887E1,1.013392639E-1,3.011737061E-1,9.762099609E0
5.077028187E1,1.092727661E-1,3.155438232E-1,9.775421906E0
5.078029587E1,1.034349060E-1,3.055146790E-1,9.792935486E0
5.079030887E1,9.954299927E-2,3.023712158E-1,9.776170349E0
5.080032187E1,1.178050232E-1,3.094065857E-1,9.779014435E0
5.081033587E1,1.127156067E-1,3.001258850E-1,9.784253540E0
5.082034887E1,1.092727661E-1,3.035687256E-1,9.767787781E0
5.083036188E1,1.125659180E-1,3.088078308E-1,9.786648560E0
5.084037588E1,1.209484863E-1,2.903961182E-1,9.771380310E0
5.085038887E1,1.166075134E-1,2.921923828E-1,9.777966614E0
5.086040187E1,1.070274353E-1,3.047662354E-1,9.770182800E0
5.087041587E1,1.031355286E-1,3.044668579E-1,9.771829376E0
5.088042887E1,1.103205872E-1,3.071612549E-1,9.774972839E0
5.089044187E1,1.166075134E-1,2.969824219E-1,9.782157898E0
5.090045587E1,1.188528442E-1,3.025209045E-1,9.764344940E0
5.091046887E1,1.064286804E-1,3.089575195E-1,9.766141205E0
5.092048225E1,1.077758789E-1,2.972817993E-1,9.757459259E0
5.093049625E1,1.043330383E-1,3.186872864E-1,9.772727509E0
5.094050925E1,1.185534668E-1,2.987786865E-1,9.772727509E0
5.095052225E1,1.161584473E-1,2.924917603E-1,9.766590271E0
5.096053625E1,1.041833496E-1,2.989283752E-1,9.782906342E0
5.097054925E1,1.142124939E-1,2.930905151E-1,9.769733734E0
5.098056225E1,1.213975525E-1,2.977308655E-1,9.777966614E0
5.099057625E1,1.200503540E-1,3.011737061E-1,9.780661011E0
5.100058925E1,9.939331055E-2,2.930905151E-1,9.768536224E0
5.101060225E1,1.187031555E-1,3.126997375E-1,9.769584045E0
5.102061625E1,1.160087585E-1,2.992277527E-1,9.768835602E0
5.103062925E1,1.122665405E-1,2.887495422E-1,9.777367859E0
5.104064225E1,1.103205872E-1,2.960842896E-1,9.767039337E0
5.105065625E1,1.043330383E-1,2.923420715E-1,9.775122528E0
5.106066925E1,1.064286804E-1,2.987786865E-1,9.780661011E0
5.107068225E1,1.091230774E-1,2.977308655E-1,9.769134979E0
5.108069625E1,1.197509766E-1,2.906954956E-1,9.789941711E0
5.109070925E1,1.167572021E-1,2.975811768E-1,9.780211945E0
5.110072225E1,1.161584473E-1,3.002755737E-1,9.778415680E0
5.111073625E1,1.022373962E-1,3.007246399E-1,9.768685913E0
5.112074925E1,9.909393311E-2,3.107537842E-1,9.768386536E0
5.113076225E1,1.100212097E-1,2.944377136E-1,9.774823151E0
5.114077625E1,1.130149841E-1,3.023712158E-1,9.771979065E0
5.115078925E1,1.080752563E-1,2.888992310E-1,9.777218170E0
5.116080225E1,1.110690308E-1,2.938389587E-1,9.770033112E0
5.117081625E1,1.061293030E-1,3.005749512E-1,9.781559143E0
5.118082925E1,1.074765015E-1,2.950364685E-1,9.780511322E0
5.119084225E1,1.142124939E-1,3.073109436E-1,9.773925018E0
5.120085625E1,1.130149841E-1,3.056643677E-1,9.779164124E0
5.121086925E1,1.065783691E-1,2.986289978E-1,9.771979065E0
5.122088225E1,1.047821045E-1,2.911445618E-1,9.782606964E0
5.123089625E1,1.221459961E-1,3.020718384E-1,9.775571594E0
5.124090925E1,1.142124939E-1,2.890489197E-1,9.762398987E0
5.125092225E1,1.050814819E-1,3.023712158E-1,9.767488403E0
5.126093625E1,9.969268799E-2,3.088078308E-1,9.784552917E0
5.127094925E1,1.080752563E-1,2.884501648E-1,9.781259766E0
5.128096225E1,1.127156067E-1,2.885998535E-1,9.781110077E0
5.129097625E1,1.007405090E-1,2.948867798E-1,9.765841827E0
5.130098925E1,1.010398865E-1,3.043171692E-1,9.761949921E0
5.131100225E1,1.181044006E-1,3.044668579E-1,9.769883423E0
5.132101625E1,1.172062683E-1,2.942880249E-1,9.774673462E0
5.133102925E1,9.849517822E-2,2.999761963E-1,9.771230621E0
5.134104225E1,9.834548950E-2,2.942880249E-1,9.782157898E0
5.135105625E1,9.834548950E-2,3.064128113E-1,9.777816925E0
5.136106925E1,1.146615601E-1,2.942880249E-1,9.779762878E0
5.137108225E1,1.160087585E-1,3.041674805E-1,9.779463501E0
5.138109625E1,1.098715210E-1,2.939886475E-1,9.782606964E0
5.139110925E1,1.067280579E-1,3.098556519E-1,9.780661011E0
5.140112225E1,1.055305481E-1,2.981799316E-1,9.776619415E0
5.141113625E1,1.118174744E-1,3.071612549E-1,9.751920776E0
5.142114925E1,1.146615601E-1,3.110531616E-1,9.768536224E0
5.143116225E1,1.202000427E-1,3.001258850E-1,9.763746185E0
5.144117625E1,9.834548950E-2,2.968327332E-1,9.758507080E0
5.145118925E1,1.077758789E-1,2.887495422E-1,9.780062256E0
5.146120225E1,1.172062683E-1,3.059637451E-1,9.779463501E0
5.147121625E1,1.139131165E-1,3.019221497E-1,9.780810699E0
5.148122925E1,1.067280579E-1,2.959346008E-1,9.759854279E0
5.149124225E1,1.067280579E-1,2.981799316E-1,9.769284668E0
5.150125625E1,1.160087585E-1,2.930905151E-1,9.780361633E0
5.151126925E1,1.169068909E-1,2.903961182E-1,9.766889648E0
5.152128225E1,1.178050232E-1,2.929408264E-1,9.771979065E0
5.153129625E1,1.071771240E-1,2.959346008E-1,9.775421906E0
5.154130925E1,1.007405090E-1,2.987786865E-1,9.786498871E0
5.155132225E1,1.199006653E-1,3.070115662E-1,9.779313812E0
5.156133625E1,1.160087585E-1,2.888992310E-1,9.768985291E0
5.157134925E1,1.157093811E-1,3.101550293E-1,9.766290894E0
5.158136225E1,1.122665405E-1,2.987786865E-1,9.766889648E0
5.159137625E1,1.020877075E-1,3.067121887E-1,9.770931244E0
5.160138925E1,1.149609375E-1,2.957849121E-1,9.772727509E0
5.161140225E1,1.059796143E-1,2.986289978E-1,9.772128754E0
5.162141625E1,1.053808594E-1,3.004252625E-1,9.768087158E0
5.163142925E1,1.073268127E-1,2.992277527E-1,9.772428131E0
5.164144225E1,1.083746338E-1,3.008743286E-1,9.772128754E0
5.165145625E1,1.191522217E-1,2.974314880E-1,9.770182800E0
5.166146925E1,1.101708984E-1,2.947370911E-1,9.762997742E0
5.167148225E1,1.041833496E-1,3.007246399E-1,9.764943695E0
5.168149625E1,1.121168518E-1,2.959346008E-1,9.762398987E0
5.169150925E1,1.140628052E-1,3.056643677E-1,9.782606964E0
5.170152225E1,1.113684082E-1,3.052153015E-1,9.770182800E0
5.171153625E1,1.163081360E-1,2.996768188E-1,9.778715057E0
5.172154925E1,1.139131165E-1,3.019221497E-1,9.771979065E0
5.173156225E1,1.028361511E-1,2.891986084E-1,9.784702606E0
5.174157625E1,1.167572021E-1,2.942880249E-1,9.778265991E0
5.175158925E1,1.191522217E-1,2.965333557E-1,9.773026886E0
5.176160225E1,1.067280579E-1,2.998265076E-1,9.782756653E0
5.177161625E1,1.071771240E-1,3.034190369E-1,9.772278442E0
5.178162925E1,1.005908203E-1,3.082090759E-1,9.765692139E0
5.179164225E1,1.080752563E-1,3.107537842E-1,9.765841827E0
5.180165625E1,1.038839722E-1,2.909948730E-1,9.788594513E0
5.181166925E1,1.169068909E-1,2.963836670E-1,9.777517548E0
5.182168225E1,1.052311707E-1,2.984793091E-1,9.773925018E0
5.183169625E1,1.161584473E-1,3.029699707E-1,9.776619415E0
5.184170925E1,1.184037781E-1,2.968327332E-1,9.776170349E0
5.185172225E1,1.134640503E-1,2.986289978E-1,9.777517548E0
5.186173625E1,1.143621826E-1,3.073109436E-1,9.781559143E0
5.187174925E1,1.118174744E-1,2.923420715E-1,9.761051788E0
5.188176225E1,1.152603149E-1,2.950364685E-1,9.761500854E0
5.189177625E1,1.089733887E-1,3.016227722E-1,9.783954163E0
5.190178925E1,1.103205872E-1,3.037184143E-1,9.791438599E0
5.191180225E1,1.017883301E-1,2.939886475E-1,9.776020660E0
5.192181625E1,1.204994202E-1,2.924917603E-1,9.776469727E0
5.193182925E1,1.124162292E-1,3.014730835E-1,9.771080933E0
5.194184225E1,1.140628052E-1,3.014730835E-1,9.784253540E0
5.195185625E1,1.050814819E-1,3.171903992E-1,9.778116302E0
5.196186925E1,9.879455566E-2,2.969824219E-1,9.771230621E0
5.197188225E1,1.050814819E-1,3.028202820E-1,9.777517548E0
5.198189625E1,1.172062683E-1,2.868035889E-1,9.779014435E0
5.199190925E1,1.103205872E-1,3.034190369E-1,9.777966614E0
5.200192225E1,1.092727661E-1,3.071612549E-1,9.759105835E0
5.201193625E1,1.037342834E-1,2.956352234E-1,9.785750427E0
5.202194925E1,1.008901978E-1,3.028202820E-1,9.772128754E0
5.203196225E1,1.139131165E-1,2.911445618E-1,9.787546692E0
5.204197625E1,1.113684082E-1,2.971321106E-1,9.766440582E0
5.205198925E1,1.049317932E-1,2.896476746E-1,9.792486420E0
5.206200225E1,1.149609375E-1,2.966830444E-1,9.773176575E0
5.207201625E1,1.196012878E-1,3.046165466E-1,9.768985291E0
5.208202925E1,1.071771240E-1,2.945874023E-1,9.780511322E0
5.209204225E1,1.095721436E-1,3.126997375E-1,9.774074707E0
5.210205625E1,1.194515991E-1,2.942880249E-1,9.776020660E0
5.211206925E1,1.107696533E-1,3.041674805E-1,9.759554901E0
5.212208225E1,9.999206543E-2,2.894979858E-1,9.772727509E0
5.213209625E1,1.170565796E-1,2.962339783E-1,9.777667236E0
5.214210925E1,1.107696533E-1,3.010240173E-1,9.769434357E0
5.215212225E1,1.161584473E-1,2.844085693E-1,9.763147430E0
5.216213625E1,1.064286804E-1,2.900967407E-1,9.760752411E0
5.217214925E1,1.170565796E-1,3.071612549E-1,9.773475952E0
5.218216225E1,1.149609375E-1,2.921923828E-1,9.782756653E0
5.219217625E1,1.233435059E-1,2.971321106E-1,9.776918793E0
5.220218925E1,1.221459961E-1,2.905458069E-1,9.760902100E0
5.221220225E1,1.017883301E-1,3.040177917E-1,9.772428131E0
5.222221625E1,1.136137390E-1,3.014730835E-1,9.765093384E0
5.223222925E1,1.190025330E-1,3.064128113E-1,9.775571594E0
5.224224225E1,1.047821045E-1,2.905458069E-1,9.771080933E0
5.225225625E1,1.137634277E-1,3.038681030E-1,9.762548676E0
5.226226925E1,1.121168518E-1,3.100053406E-1,9.785900116E0
5.227228225E1,9.744735718E-2,3.019221497E-1,9.770182800E0
5.228229625E1,1.179547119E-1,2.999761963E-1,9.760453033E0
5.229230925E1,1.098715210E-1,3.092568970E-1,9.780960388E0
5.230232225E1,1.073268127E-1,2.885998535E-1,9.780511322E0
5.231233625E1,1.130149841E-1,2.923420715E-1,9.772128754E0
5.232234925E1,1.269360352E-1,2.875520325E-1,9.764195251E0
5.233236225E1,1.110690308E-1,2.956352234E-1,9.764494629E0
5.234237625E1,1.107696533E-1,3.113525391E-1,9.771829376E0
5.235238925E1,1.019380188E-1,3.094065857E-1,9.765392761E0
5.236240225E1,1.037342834E-1,2.909948730E-1,9.761051788E0
5.237241625E1,9.954299927E-2,3.017724609E-1,9.766590271E0
5.238242925E1,1.107696533E-1,3.098556519E-1,9.778415680E0
5.239244225E1,1.032852173E-1,2.896476746E-1,9.783355408E0
5.240245625E1,1.173559570E-1,2.947370911E-1,9.763297119E0
5.241246925E1,1.222956848E-1,2.963836670E-1,9.772428131E0
5.242248225E1,1.179547119E-1,2.989283752E-1,9.776469727E0
5.243249625E1,1.083746338E-1,3.014730835E-1,9.778565369E0
5.244250925E1,1.134640503E-1,3.038681030E-1,9.774374084E0
5.245252225E1,1.010398865E-1,2.905458069E-1,9.763596497E0
5.246253625E1,1.131646729E-1,3.052153015E-1,9.768087158E0
5.247254925E1,1.233435059E-1,3.028202820E-1,9.765991516E0
5.248256225E1,1.146615601E-1,3.049159241E-1,9.763446808E0
5.249257625E1,1.055305481E-1,3.001258850E-1,9.774972839E0
5.250258925E1,1.056802368E-1,3.005749512E-1,9.769284668E0
5.251260225E1,1.175056458E-1,3.070115662E-1,9.783355408E0
5.252261625E1,1.061293030E-1,3.032693481E-1,9.790540466E0
5.253262925E1,1.080752563E-1,2.944377136E-1,9.771979065E0
5.254264225E1,1.122665405E-1,2.845582581E-1,9.780511322E0
5.255265625E1,1.104702759E-1,2.930905151E-1,9.782008209E0
5.256266925E1,1.059796143E-1,3.013233948E-1,9.764644318E0
5.257268225E1,1.139131165E-1,3.052153015E-1,9.766590271E0
5.258269625E1,1.065783691E-1,3.016227722E-1,9.787546692E0
5.259270925E1,1.131646729E-1,2.891986084E-1,9.768536224E0
5.260272225E1,1.210981750E-1,2.942880249E-1,9.766290894E0
5.261273625E1,1.128652954E-1,2.969824219E-1,9.785001984E0
5.262274925E1,1.181044006E-1,3.047662354E-1,9.777966614E0
5.263276225E1,1.212478638E-1,2.968327332E-1,9.771380310E0
5.264277625E1,1.097218323E-1,3.022215271E-1,9.762548676E0
5.265278925E1,1.173559570E-1,2.989283752E-1,9.759405212E0
5.266280225E1,1.026864624E-1,2.986289978E-1,9.777966614E0
5.267281625E1,1.188528442E-1,3.080593872E-1,9.775571594E0
5.268282925E1,1.074765015E-1,2.930905151E-1,9.769733734E0
5.269284225E1,1.196012878E-1,2.959346008E-1,9.771230621E0
