"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.768895292E0,1.343172509E-3,1.210004557E-4,-1.312640496E-3
3.778908292E0,6.408970803E-4,-8.952617645E-4,-2.545667812E-4
3.788921292E0,9.738071822E-4,6.972174160E-4,8.060815744E-4
3.798935292E0,3.943033516E-4,-1.205078559E-3,4.582728725E-4
3.808948292E0,-5.312087014E-4,4.655257799E-4,-2.359179780E-4
3.818961292E0,-4.278779961E-4,1.063139178E-3,-1.037795562E-3
3.828975292E0,-6.536324508E-4,3.882516176E-4,1.196289435E-3
3.838988292E0,-9.782719426E-4,-6.535770372E-4,1.472702716E-4
3.849001292E0,-1.271898858E-3,-1.658799592E-4,3.848713823E-4
3.859015292E0,-1.784290886E-3,1.554255607E-3,-3.387094475E-4
3.869028292E0,-4.096259363E-4,-5.556822289E-4,3.276066855E-4
3.879041417E0,4.729456268E-4,-8.717996534E-4,1.064236974E-3
3.889055417E0,1.028591301E-3,-1.121428097E-3,2.580382861E-4
3.899068417E0,8.597471751E-4,-1.429826953E-4,-6.346534938E-4
3.909082417E0,5.589998327E-4,7.037639152E-4,1.026635757E-3
3.919095417E0,-9.073368274E-4,1.655390952E-4,5.925404839E-4
3.929108417E0,-7.633538917E-5,-3.957310691E-4,-2.978718840E-4
3.939122417E0,-1.283812802E-3,4.783184268E-4,3.447488416E-4
3.949135417E0,-9.073610418E-4,9.303397965E-4,-6.006397307E-4
3.959148417E0,-1.608771272E-4,-5.413228646E-4,4.041709471E-4
3.969162417E0,-6.979648024E-4,6.351526827E-5,1.121081877E-4
3.979175417E0,-2.454938367E-4,2.073259093E-4,-3.853701055E-4
3.989188417E0,-7.973341271E-4,-1.040142961E-4,-1.222495921E-4
3.999202417E0,-2.292818390E-4,1.086418750E-3,-2.820394002E-4
4.009215417E0,6.499257870E-4,-1.087629702E-3,3.745257854E-4
4.019228417E0,-5.751284771E-4,-5.271285772E-7,6.559910253E-5
4.029242417E0,-4.835370928E-4,2.307195682E-4,6.278373767E-4
4.039255417E0,-6.518489681E-4,1.013955101E-3,4.371551331E-4
4.049268417E0,4.588617012E-4,-5.346531980E-4,-3.009429201E-5
4.059282417E0,-1.051417086E-3,-7.126317360E-5,1.736374106E-4
4.069295417E0,8.520409465E-4,4.961688537E-4,4.174052738E-4
4.079309417E0,5.790670402E-4,1.120707020E-5,-2.925931476E-4
4.089322417E0,2.543237060E-4,-1.143882284E-3,1.291281078E-4
4.099335417E0,-5.819085054E-4,-2.540710149E-3,-8.647637442E-4
4.109349417E0,-1.039239578E-4,1.716106199E-4,-2.191979438E-4
4.119362417E0,2.681198530E-4,8.372636512E-5,-4.330500960E-4
4.129375417E0,3.584795631E-4,-5.278270692E-4,-3.769197501E-4
4.139389417E0,4.032207653E-4,-2.226289362E-4,-1.609371975E-4
4.149402417E0,8.379993960E-5,-6.517230067E-4,9.271297604E-4
4.159415417E0,-4.669511691E-5,-3.518511076E-4,8.184229955E-5
4.169429417E0,-2.837935463E-4,-1.262389356E-3,7.492606528E-4
4.179442417E0,2.060551196E-5,-3.294839989E-4,-2.851109020E-4
4.189455417E0,-3.680055961E-4,5.724623334E-4,2.630294766E-4
4.199469417E0,-8.726748638E-4,-1.318914583E-3,3.546422813E-4
4.209482417E0,-1.184354536E-3,7.318016142E-4,-4.994785413E-4
4.219495417E0,6.307009608E-5,1.610862091E-4,-1.187106594E-3
4.229509417E0,-1.766872592E-4,1.293826848E-3,-5.440786481E-4
4.239522417E0,-1.054198947E-3,2.634497359E-4,2.210473176E-4
4.249535417E0,1.171344426E-3,-4.802003969E-4,-4.100250080E-4
4.259549417E0,-1.013800502E-4,-1.040529693E-3,2.035675570E-4
4.269562417E0,-4.781680182E-4,1.031913329E-3,-2.054859884E-3
4.279576417E0,-2.296948805E-4,-3.635829780E-4,-1.252981834E-3
4.289589417E0,6.019114517E-4,1.018916955E-3,1.126837451E-3
4.299602417E0,-4.614884965E-4,-7.065448444E-4,-1.538720448E-3
4.309616417E0,4.282998852E-4,8.438809309E-4,-3.740489483E-4
4.319629417E0,-7.251151837E-4,-3.496231511E-5,1.655279892E-3
4.329642417E0,-5.260771140E-4,-2.443795092E-4,4.054326564E-4
4.339656417E0,5.346601829E-4,-1.007907558E-3,-6.624949165E-4
4.349669417E0,3.078742884E-4,-2.495152876E-5,-3.997269087E-4
4.359682417E0,8.869590238E-5,-3.773462959E-5,1.747170463E-4
4.369696417E0,-9.236065671E-5,6.221872754E-4,2.374050673E-4
4.379709417E0,1.920652576E-4,-1.220720122E-3,-1.177532598E-3
4.389722417E0,-1.269181259E-3,-1.922773663E-4,-8.809943683E-4
4.399736417E0,-5.714329891E-4,7.750070654E-5,-1.786469016E-3
4.409749417E0,-7.583294064E-5,-4.141286481E-4,7.254120428E-4
4.419762417E0,3.202538937E-5,-7.534155156E-4,-1.120957546E-3
4.429776417E0,-1.033009496E-3,6.482109893E-4,1.110419398E-3
4.439789417E0,-1.134201884E-4,1.350198872E-4,5.833797622E-4
4.449803417E0,-6.521954201E-4,1.938401256E-4,9.033828974E-8
4.459816417E0,2.149301581E-4,6.439143326E-4,-5.913977511E-4
4.469829417E0,-1.550118905E-3,-8.750392590E-4,-1.206676476E-3
4.479843417E0,3.090337850E-4,-1.303541707E-3,1.725747716E-4
4.489856417E0,-6.047971547E-4,-1.549870009E-3,-3.306432627E-4
4.499869417E0,1.426395494E-3,-7.360076997E-4,-4.515508190E-4
4.509883417E0,-1.624627039E-4,2.235453576E-4,6.492538378E-4
4.519896417E0,8.601914160E-4,2.680199686E-4,5.666958168E-4
4.529909417E0,3.475286067E-4,-3.899028525E-4,9.569348767E-4
4.539923417E0,-6.046751514E-5,3.003883176E-4,1.087181736E-4
4.549936417E0,5.278699100E-4,3.732917830E-4,-9.178961627E-4
4.559949417E0,4.250719212E-4,-4.668859765E-5,-7.123001851E-4
4.569963417E0,-4.416024312E-4,6.943952758E-4,-1.929420978E-4
4.579976417E0,5.586808547E-4,7.063795347E-4,1.916281646E-3
4.589989417E0,-9.058052674E-4,1.121541718E-3,1.540640369E-5
4.600003417E0,-5.540018901E-4,2.946301829E-4,1.296559349E-4
4.610016417E0,7.445923984E-5,8.534926455E-4,-9.349440224E-4
4.620029417E0,1.181801315E-3,9.214032907E-4,-8.321460336E-4
4.630043417E0,-4.667402245E-4,6.086356007E-4,3.927494399E-4
4.640056417E0,7.543191314E-4,8.958554827E-5,-1.048020553E-3
4.650070417E0,2.268981189E-4,-1.777550206E-4,-4.827561788E-4
4.660083417E0,1.032770611E-3,-4.603164271E-4,-1.224712934E-3
4.670096417E0,-5.364925601E-4,-4.991246387E-4,4.639171530E-4
4.680110417E0,4.725791514E-4,-4.815477878E-4,4.207738675E-4
4.690123417E0,2.838051878E-4,-6.846417673E-4,-6.008301862E-4
4.700136417E0,-1.407036092E-3,3.997972235E-4,1.451210119E-4
4.710150417E0,-4.422161728E-4,-1.407616306E-3,-2.615032718E-4
4.720163417E0,2.089268528E-4,4.954787437E-4,3.097448498E-4
4.730176417E0,-3.099283203E-4,2.065347508E-4,-7.316982374E-4
4.740190417E0,-1.085973345E-3,-7.231747732E-4,-7.527372800E-4
4.750203417E0,3.718631342E-4,-4.013865255E-4,4.324889742E-4
4.760216417E0,1.178001985E-3,-1.474906690E-3,-6.804461591E-4
4.770230417E0,5.298876204E-4,-4.534856416E-4,1.182596665E-3
4.780243417E0,9.567923844E-4,-1.162152737E-3,-1.468846574E-3
4.790256417E0,5.665081553E-4,7.252977230E-4,-3.466485068E-4
4.800270417E0,5.814218894E-4,-1.269143773E-3,2.773301676E-4
4.810283417E0,1.545144245E-3,3.885575570E-4,1.797316829E-3
4.820296417E0,6.143692881E-4,5.861278623E-6,-4.416024312E-4
4.830310417E0,-1.375162974E-4,5.726220552E-4,1.039974624E-3
4.840323417E0,2.917852253E-4,-1.927553443E-3,1.203226391E-3
4.850337417E0,-4.196404479E-4,-1.976324711E-4,7.469535340E-4
4.860350417E0,7.894346491E-4,-7.736741100E-4,-1.051745377E-3
4.870363417E0,2.277046442E-4,6.069787778E-4,3.348949831E-4
4.880376917E0,1.699137501E-4,2.045752481E-4,-6.374251097E-4
4.890389917E0,-1.005851664E-4,-9.179909248E-4,2.072951524E-3
4.900402917E0,5.923691206E-4,-6.492778193E-4,1.019404968E-3
4.910416917E0,1.643598080E-5,-1.058564521E-5,1.146381954E-3
4.920429917E0,-3.153942525E-4,5.990120117E-4,1.132267294E-3
4.930442917E0,1.037392300E-3,7.184988353E-4,-2.939621918E-4
4.940456917E0,-1.999121159E-4,6.788852625E-5,-2.966253087E-4
4.950469917E0,-1.182439737E-4,-1.955032349E-5,7.203230634E-4
4.960482917E0,-4.093274474E-4,-4.821412731E-4,-7.404205389E-4
4.970496917E0,6.583519280E-4,-9.025866166E-4,1.315622125E-3
4.980509917E0,-1.240847632E-4,5.373845343E-4,5.494307261E-4
4.990522917E0,9.048343636E-4,-1.592240296E-4,-1.338729635E-4
5.000536917E0,1.369289588E-3,1.172118355E-4,4.043518566E-4
5.010549917E0,-3.152335994E-4,2.158272546E-4,-3.881100565E-4
5.020562917E0,-2.681324258E-5,-1.653179293E-3,-7.268642075E-4
5.030576917E0,-5.916850641E-4,1.075861743E-3,-5.335425958E-4
5.040589917E0,-6.963470951E-4,-1.800085651E-3,1.614829293E-3
5.050603917E0,5.453568883E-4,2.404192928E-4,-7.322710007E-4
5.060616917E0,-1.486632973E-4,-5.830300506E-4,7.092980668E-4
5.070629917E0,-5.633244291E-5,5.911046173E-4,-8.526002057E-4
5.080643917E0,8.328971453E-4,-2.635039855E-4,-9.583276697E-4
5.090656917E0,-2.906089649E-4,8.288586978E-4,2.048918977E-4
5.100669917E0,-6.634513848E-4,-5.128418561E-4,-6.180247292E-4
5.110683917E0,5.051908083E-4,7.131183520E-5,-3.182156943E-4
5.120696917E0,-4.436937161E-4,3.200510982E-4,4.567641299E-4
5.130709917E0,-6.579104811E-4,3.801814746E-4,1.078651054E-3
5.140723917E0,-6.242794916E-5,-2.909351606E-4,6.525451317E-4
5.150736917E0,6.844070740E-4,2.794731408E-4,1.321135322E-3
5.160749917E0,3.291415051E-4,6.083736662E-4,-1.683691517E-5
5.170763917E0,-2.998337150E-4,-9.723240510E-6,-2.359305508E-4
5.180776917E0,1.236088574E-4,2.621854655E-4,-1.592314802E-4
5.190789917E0,-6.472570822E-4,-3.754487261E-5,9.738651570E-4
5.200803917E0,6.683445536E-4,5.355675239E-4,6.287193391E-4
5.210816917E0,-1.803040504E-5,5.733221769E-6,2.024488058E-4
5.220829917E0,-1.093763858E-4,-1.055870671E-4,-2.593435347E-4
5.230843917E0,8.000195958E-4,8.283462375E-4,-2.976879478E-5
5.240856917E0,-3.166436218E-4,3.738724627E-5,-1.128595322E-4
5.250870917E0,2.252343111E-4,-5.092234351E-4,6.917880382E-4
5.260883917E0,-1.028669067E-4,-5.214735866E-4,-6.158240139E-4
5.270896917E0,-1.675328240E-4,-4.423740320E-4,5.414378829E-4
5.280910917E0,6.724284030E-4,-7.326588966E-4,7.973676547E-4
5.290923917E0,4.474679008E-4,-5.907467566E-4,3.327783197E-4
5.300936917E0,7.340242155E-4,-1.499936916E-4,-6.203670055E-4
5.310950917E0,1.475515775E-3,8.896924555E-6,8.528886829E-4
5.320963917E0,8.454117924E-4,7.987904828E-4,-5.205348134E-5
5.330976917E0,5.310699344E-4,4.245846067E-4,1.012695255E-3
5.340990917E0,7.177577354E-4,-1.655610744E-3,4.230712075E-4
5.351003917E0,-5.914415233E-4,1.887586433E-3,8.530765772E-4
5.361016917E0,1.095138490E-3,-1.825659070E-3,1.547955908E-4
5.371030917E0,-7.281908765E-4,8.817573544E-4,5.330957938E-4
5.381043917E0,-4.395041615E-4,1.911998261E-4,6.737106014E-4
5.391056917E0,8.902028203E-4,2.172426321E-4,2.517828252E-4
5.401070917E0,-4.163440317E-4,6.990085822E-4,4.720264114E-4
5.411083917E0,-4.520090297E-4,-3.815176897E-4,-2.210857347E-4
5.421097917E0,-1.103254035E-4,1.111983089E-3,5.658781156E-4
5.431110917E0,7.628719322E-4,-6.432638038E-4,3.188690171E-4
5.441123917E0,-2.781576477E-4,5.658110604E-4,-4.249517806E-4
5.451137917E0,1.101051457E-3,-3.087325022E-4,-2.126598265E-3
5.461150917E0,2.600252628E-4,-3.292388283E-4,-6.477907300E-5
5.471163917E0,2.477630042E-4,-1.117575448E-3,6.302685943E-4
5.481177917E0,3.460338339E-4,-6.355433725E-4,-6.256783381E-4
5.491190917E0,-1.746012364E-3,-1.569865271E-4,-2.343800850E-3
5.501203917E0,-6.035161205E-4,8.757873438E-4,9.942054749E-4
5.511217917E0,4.739724100E-4,7.139297668E-4,-1.228251494E-4
5.521230917E0,-3.896905109E-4,8.382601663E-5,6.173178554E-5
5.531243917E0,-6.878790446E-4,8.032748010E-4,-1.989370212E-4
5.541257917E0,5.821827799E-4,-9.376334492E-4,1.952364342E-3
5.551270917E0,1.087961253E-3,1.340764109E-3,5.819578655E-4
5.561283917E0,1.176644582E-3,-8.422289975E-4,1.159047242E-4
5.571297917E0,2.907915041E-5,-2.013905905E-4,3.473511897E-4
5.581310917E0,5.747606046E-4,1.062043011E-4,3.842450678E-5
5.591323917E0,2.968050539E-4,-8.427561261E-4,9.870156646E-6
5.601337917E0,7.460801862E-4,3.479430452E-4,-2.471245825E-4
5.611350917E0,-5.276971497E-4,1.206882298E-4,-9.623020887E-4
5.621364917E0,-1.758933067E-4,-8.974382654E-4,2.573058009E-5
5.631377917E0,1.392715611E-3,-4.730769433E-5,2.146512270E-5
5.641390917E0,-1.127691939E-4,-4.331301898E-5,5.050948821E-4
5.651404917E0,8.582556620E-5,-6.013761740E-4,4.517573398E-4
5.661417917E0,1.403037459E-6,-7.409260143E-4,7.225689478E-5
5.671430917E0,8.611753583E-4,4.944971297E-4,-1.602354459E-3
5.681444917E0,8.071130142E-4,5.640056916E-4,3.468128853E-4
5.691457917E0,-6.963498890E-5,-1.600384479E-3,1.764215995E-4
5.701470917E0,-4.113186151E-4,4.276128020E-4,2.967964392E-4
5.711484917E0,1.161174383E-3,2.032790799E-4,6.834808737E-4
5.721497917E0,-3.653499298E-4,2.733201254E-4,7.135744672E-4
5.731510917E0,4.608505405E-4,4.950347356E-4,5.120681599E-4
5.741524917E0,9.676502086E-4,-9.886124171E-4,1.499568345E-3
5.751537917E0,3.736070357E-4,-2.544175368E-4,-1.016706228E-4
5.761550917E0,6.899908185E-4,6.835791282E-5,6.450796500E-4
5.771564917E0,-5.855374038E-4,6.031128578E-4,2.175637055E-4
5.781577917E0,6.874538958E-4,1.130418852E-3,5.138246343E-5
5.791590917E0,-6.095180288E-5,-7.751176599E-4,3.313133493E-4
5.801604917E0,-9.925258346E-4,-1.371666091E-3,-5.910592154E-5
5.811617917E0,1.205340959E-4,1.397414599E-4,-6.242168602E-4
5.821631917E0,8.132224903E-4,-1.867620740E-4,-7.427276578E-4
5.831644917E0,2.601654269E-4,1.230147202E-3,-5.191499367E-4
5.841657917E0,-3.289254382E-4,5.643568002E-4,1.221758313E-3
5.851671917E0,8.270321414E-4,-4.416680895E-5,-1.251301495E-3
5.861684917E0,1.087775454E-4,8.051153272E-4,-1.040117349E-4
5.871697917E0,-6.809914485E-4,1.121870475E-3,8.821652737E-4
5.881712542E0,-1.440243796E-5,2.062758431E-4,5.298291799E-4
5.891725542E0,2.379491925E-4,-7.468010299E-4,1.605115831E-4
5.901738542E0,-7.072063163E-4,-1.178499311E-3,4.546297714E-5
5.911752542E0,-2.870862372E-4,-9.043323807E-4,-3.684307449E-4
5.921765542E0,1.643197611E-4,3.449562937E-4,-4.379171878E-5
5.931778542E0,1.490442082E-5,-1.118581509E-3,5.497683305E-4
5.941792542E0,-3.803083673E-4,-8.607399650E-5,3.969029058E-4
5.951805542E0,-7.082363591E-4,1.326559344E-3,-5.618354771E-4
5.961818542E0,-7.505803369E-4,1.461048843E-3,3.684065305E-4
5.971832542E0,-4.795170389E-4,-4.948468413E-4,-1.026969403E-3
5.981845542E0,-3.010854125E-4,-6.935184356E-4,6.742579862E-4
5.991858542E0,-5.561113358E-5,-1.335091190E-3,4.928815179E-4
6.001872542E0,-3.512217663E-4,2.457611263E-4,-3.984784707E-4
6.011885542E0,-4.703202285E-4,7.742631715E-4,-3.110200632E-4
6.021899542E0,2.454363275E-3,-1.216982491E-3,1.082079252E-3
6.031912542E0,6.362674758E-4,7.227412425E-5,2.119084820E-5
6.041925542E0,-1.696050167E-4,6.211516447E-4,-4.400685430E-4
6.051939542E0,2.083536237E-4,1.046454767E-3,-1.909171930E-3
6.061952542E0,4.403148778E-4,-1.026016893E-3,-4.148723092E-4
6.071965542E0,-3.256327473E-4,-3.462226596E-4,-5.734558217E-4
6.081979542E0,-4.786485806E-5,-6.261209492E-4,5.005968269E-4
6.091992542E0,8.104690351E-4,4.148401786E-4,-6.528128870E-4
6.102005542E0,1.505380496E-4,7.807584479E-4,-7.497519255E-4
6.112019542E0,6.222296506E-4,-1.333749387E-3,-4.086480476E-4
6.122032542E0,-9.168111719E-4,-1.672846265E-4,-1.042746939E-3
6.132045542E0,4.095444456E-5,1.995482016E-4,-2.980346326E-4
6.142059542E0,2.643936314E-4,1.869350206E-3,4.079693463E-4
6.152072542E0,-3.545256332E-4,1.098275883E-3,1.851918641E-4
6.162085542E0,-2.469336614E-4,-1.566056162E-4,-1.713109203E-3
6.172099542E0,-1.343151554E-3,-6.140070036E-5,-1.205108128E-5
6.182112542E0,1.015343703E-3,-3.010854125E-4,-3.691809252E-4
6.192125542E0,-1.387213822E-3,-4.452303983E-4,-2.654071432E-4
6.202139542E0,-2.617621794E-4,5.467974115E-4,-1.746124821E-3
6.212152542E0,-8.843727410E-4,9.756279178E-5,-1.202025451E-4
6.222166542E0,1.677588094E-3,2.799893264E-4,-8.160867728E-4
6.232179542E0,2.582836896E-5,-7.920013741E-5,-1.016091555E-4
6.242192542E0,-4.868302494E-4,1.441464759E-3,-4.174602218E-4
6.252206542E0,-5.581649020E-5,2.466843463E-3,5.634564441E-4
6.262219542E0,-6.022974849E-4,-7.135036867E-4,3.967424855E-4
6.272232542E0,-3.995513543E-5,-4.244034644E-4,-3.928057849E-4
6.282246542E0,1.691631973E-3,-4.230721388E-4,1.811056864E-4
6.292259542E0,-5.329218693E-4,1.182104461E-5,-1.650968799E-3
6.302272542E0,2.170242369E-4,-3.341236152E-4,3.655767068E-4
6.312286542E0,-5.977842957E-4,3.663520329E-5,-3.436917905E-4
6.322299542E0,-9.391410276E-5,-1.000133343E-3,-1.612654887E-4
6.332312542E0,6.711129099E-4,-5.447645672E-4,-7.591326721E-5
6.342326542E0,-2.783038653E-4,1.191882649E-3,-6.048171781E-4
6.352339542E0,-6.049182266E-4,-7.708771154E-4,-7.354309782E-4
6.362352542E0,9.394488297E-4,9.332797490E-4,5.721808411E-4
6.372366542E0,4.241243005E-5,-9.912694804E-5,-7.919655181E-4
6.382379542E0,-7.093981840E-4,2.332353033E-4,8.818311617E-4
6.392392542E0,5.501569249E-4,-1.550619490E-3,-6.450037472E-5
6.402406542E0,-3.124410287E-4,3.141257912E-4,1.039113617E-3
6.412419542E0,6.318870001E-4,-2.850252204E-4,-5.898396485E-4
6.422433542E0,-1.003560144E-3,6.572010461E-4,-1.835400239E-3
6.432446542E0,-9.179245681E-4,-6.157814059E-4,3.440624569E-4
6.442459542E0,-1.008205581E-3,-1.830176916E-4,-6.985648070E-4
6.452473542E0,4.224353470E-4,6.051731762E-4,-1.314109424E-3
6.462486542E0,-5.440260284E-4,-3.522334155E-4,-1.388678094E-3
6.472499542E0,-1.149056945E-3,3.198829945E-4,-4.097283818E-5
6.482513542E0,-2.166843042E-4,-1.485671382E-4,7.672964130E-4
6.492526542E0,-9.462074377E-4,3.112049308E-4,-2.048672177E-4
6.502539542E0,-5.238298327E-4,-1.032359898E-3,8.435221389E-5
6.512553542E0,5.973405205E-4,9.463985916E-4,5.359088536E-4
6.522566542E0,-4.801745526E-4,-4.576200154E-4,-5.820861552E-4
6.532579542E0,-1.581510995E-3,1.292093890E-3,-5.867457949E-4
6.542593542E0,-8.454131894E-4,1.242978033E-4,-6.384109147E-4
6.552606542E0,-9.271865711E-4,-2.863544505E-4,-1.117249485E-4
6.562619542E0,4.382161424E-4,5.261739716E-6,-6.475532427E-4
6.572633542E0,1.902203076E-4,1.201168634E-4,9.197785985E-4
6.582646542E0,1.669340301E-3,1.467484981E-4,-7.617413066E-4
6.592660542E0,-4.100129008E-4,1.661279239E-4,-1.263405429E-3
6.602673542E0,-1.823618542E-3,-7.408903912E-5,-9.361032862E-4
6.612686542E0,-1.343058888E-3,9.529967792E-5,1.849060878E-3
6.622700542E0,-1.064758748E-3,-2.884618007E-4,4.026980605E-4
6.632713542E0,-3.356896341E-4,-1.377968583E-4,6.160768680E-5
6.642726542E0,4.789712839E-4,-1.966524869E-4,-1.266777981E-4
6.652740542E0,-9.126402438E-5,-7.738808636E-4,6.636697799E-4
6.662753542E0,-7.996647619E-4,8.208199870E-4,-5.536610261E-4
6.672766542E0,4.921676591E-4,2.725210506E-4,-3.215300385E-4
6.682780542E0,6.021563895E-4,-6.827546749E-4,-4.893091973E-4
6.692793542E0,-3.216597252E-4,2.806293778E-4,-1.380603528E-3
6.702806542E0,9.334883653E-4,-1.931469887E-4,4.045944661E-5
6.712820542E0,3.872136585E-4,-2.258387394E-4,-1.286492450E-3
6.722833542E0,3.700796515E-5,-1.422155183E-4,-1.375441672E-3
6.732846542E0,3.921729513E-4,8.529075421E-5,-6.547106896E-4
6.742860542E0,2.017570660E-4,-8.971493226E-4,-3.851989750E-4
6.752873542E0,3.962619230E-4,1.389419194E-4,-1.729698852E-6
6.762886542E0,-2.186619677E-4,6.463984028E-5,-7.257005200E-5
6.772900542E0,-1.040054485E-4,-1.658417052E-3,-6.009964272E-4
6.782913542E0,1.104004215E-3,1.404830255E-5,-1.329637598E-3
6.792926542E0,-9.292815812E-4,1.323153498E-3,-1.061340561E-3
6.802940542E0,6.462442689E-4,5.176034756E-5,5.365561228E-4
6.812953542E0,-5.219927989E-4,-1.944585238E-4,7.955799811E-5
6.822967542E0,1.191484742E-3,1.539791934E-3,-6.091352552E-4
6.832980542E0,1.343390904E-4,4.984347615E-4,1.925397664E-4
6.842993542E0,-1.583420672E-4,-7.575119380E-4,-4.341639578E-5
6.853007542E0,-9.327414446E-4,-8.848123252E-5,-1.178472536E-3
6.863020542E0,-3.375248052E-4,-2.978057601E-4,-2.351810690E-4
6.873033542E0,-1.893001609E-4,4.316028208E-4,3.382121213E-4
6.883047167E0,6.277575158E-4,1.199125778E-3,-4.431596026E-4
6.893060167E0,9.207939729E-4,1.342071919E-3,9.524992201E-4
6.903073167E0,-6.475416012E-4,2.070327755E-4,4.779240116E-4
6.913087167E0,-1.703943126E-4,1.341055613E-3,-3.704377450E-4
6.923100167E0,2.827728167E-5,3.069501836E-4,-2.814880572E-4
6.933113167E0,1.138933003E-3,-7.419646718E-4,-8.476506919E-4
6.943127167E0,-8.254144341E-4,-3.709867597E-4,7.673236541E-5
6.953140167E0,2.802317031E-4,5.354627501E-4,-1.104389783E-3
6.963153167E0,-7.663904689E-4,-6.903901231E-4,8.604349568E-5
6.973167167E0,8.563930169E-5,3.330798354E-4,4.909979180E-5
6.983180167E0,-8.296892047E-4,4.915378522E-4,1.084803138E-3
6.993193167E0,7.868809626E-4,-3.418345004E-4,-1.533993986E-3
7.003207167E0,-1.003828365E-3,-1.287256833E-3,7.275624666E-4
7.013220167E0,-7.799677551E-4,3.090309910E-4,8.075109217E-4
7.023234167E0,-5.461419933E-4,5.180891603E-4,-9.190165438E-4
7.033247167E0,5.123084411E-4,2.056322992E-4,8.683800697E-4
7.043260167E0,1.109122764E-3,4.754106048E-4,1.391158672E-3
7.053274167E0,-1.260617282E-3,1.428567339E-4,2.064562868E-4
7.063287167E0,2.856142819E-4,9.649745189E-4,4.834251013E-4
7.073300167E0,-2.521197312E-4,4.551233724E-4,1.418199390E-4
7.083314167E0,3.798482940E-4,-4.772490356E-4,-6.866892800E-4
7.093327167E0,-3.342139535E-4,2.058515325E-3,-1.247462817E-3
7.103340167E0,9.934883565E-5,-4.331381060E-4,-6.594369188E-4
7.113354167E0,-3.437497653E-4,4.373304546E-5,6.031757221E-5
7.123367167E0,-3.919531591E-4,1.763412729E-5,-1.060606912E-3
7.133380167E0,-8.256244473E-4,-1.054275781E-4,4.417672753E-4
7.143394167E0,-5.414648913E-4,-9.882652666E-4,-3.971285187E-4
7.153407167E0,2.349624410E-4,2.418267541E-4,-4.586135037E-4
7.163420167E0,-6.132544950E-4,-4.404752981E-4,-6.988304667E-4
7.173434167E0,-2.101194113E-4,2.375422046E-4,1.151207834E-3
7.183447167E0,7.867016830E-4,-1.971912570E-5,-9.248871356E-5
7.193460167E0,-1.233002637E-3,1.311443979E-3,2.112481743E-4
7.203474167E0,8.668997325E-4,1.666177064E-3,2.077862155E-4
7.213487167E0,-1.393440180E-4,-6.151976995E-4,7.099895738E-4
7.223501167E0,4.801070318E-4,-8.186632767E-4,-9.881239384E-5
7.233514167E0,-1.299795229E-3,-4.797743168E-4,6.376393139E-5
7.243527167E0,-9.820801206E-4,-3.356973175E-4,-1.237224787E-4
7.253541167E0,-2.189567313E-4,1.177265774E-3,1.602428965E-4
7.263554167E0,-1.393281855E-4,-2.882715780E-4,-4.975576885E-4
7.273567167E0,1.151822507E-4,2.588967327E-4,-1.322361641E-4
7.283581167E0,-4.127155989E-6,-2.473702189E-4,1.886750106E-4
7.293594167E0,6.639072672E-5,-1.626322046E-6,-5.263220519E-4
7.303607167E0,2.191588283E-5,6.279449444E-4,2.720933408E-4
7.313621167E0,-6.054039113E-4,1.946056727E-4,5.922415294E-4
7.323634167E0,-4.474786110E-4,1.083568903E-3,-9.409403428E-4
7.333647167E0,-4.071728326E-4,3.837854601E-4,-9.698518552E-4
7.343661167E0,5.052257329E-4,-6.354064681E-4,-3.285626881E-4
7.353674167E0,2.489523031E-4,-4.708687775E-4,7.760548033E-5
7.363687167E0,-7.861666381E-5,-3.763264976E-4,6.427282933E-4
7.373701167E0,-2.998295240E-4,3.619974013E-4,6.647629198E-4
7.383714167E0,-5.775974132E-4,-6.297635846E-4,-1.405844931E-3
7.393727167E0,2.026320435E-4,-5.349984858E-4,2.643198241E-4
7.403741167E0,6.907894276E-4,-6.627524272E-6,5.748444237E-4
7.413754167E0,1.484341919E-4,-1.553003676E-4,-3.661406226E-4
7.423768167E0,1.412439160E-4,3.749348689E-4,6.076390855E-5
